trade_date,top_n,cash,holdings_value,equity,turnover,gross_return,net_return,cost,benchmark_return
20260317,10,8.271806125530277e-25,41010224.297390185,41010224.297390185,2.4604510915476903e-16,-0.042911096891088185,-0.042911096891088185,1.3185051027300157e-11,-0.007303750047816027
20260318,10,-1.862645149230957e-09,42369636.046792254,42369636.046792254,2.01578841558935,0.03566911390010308,0.03314811788260763,103386.61213031519,0.004505331304397675
20260319,10,0.0,41287020.07860433,41287020.07860433,4.978523246213306e-15,-0.025551693835469846,-0.025551693835469846,2.6473646329695457e-10,-0.01611763471408778
20260320,10,5.877471754111438e-39,41000042.002135165,41000042.002135165,2.3757944755249847e-30,-0.0069508062321476105,-0.0069508062321476105,1.22673179356725e-25,-0.0035418526381852944
20260323,10,0.0,39222657.59301812,39222657.59301812,9.340162442977908e-16,-0.04335079483636828,-0.04335079483636828,4.7892327722468686e-11,-0.032629782335646285
20260324,10,0.0,41030110.998905614,41030110.998905614,2.497665041033995e-16,0.046081869939614384,0.046081869939614384,1.2251758465048519e-11,0.01283959647687416
20260325,10,0.0,42243877.317984335,42243877.317984335,2.0372985864784843,0.03213022804867327,0.029582330866984474,104540.50417849637,0.014021696630834857
20260326,10,-6.617444900424222e-24,42162488.5235611,42162488.5235611,5.1073089163014114e-15,-0.001926641198453316,-0.001926641198453316,2.69825576895053e-10,-0.013208100134136647
20260327,10,2.938735877055719e-39,43695672.487824336,43695672.487824336,2.0684129306176643e-30,0.036363697161909014,0.036363697161909014,1.1237670636483537e-25,0.005591358618961317
20260330,10,-3.308722450212111e-24,42904442.94117018,42904442.94117018,1.0404490698720493e-15,-0.018107732450499125,-0.018107732450499125,5.6857330912194256e-11,-0.002358608632785697
20260331,10,4.1359030627651384e-25,41617898.90943799,41617898.90943799,2.4335521043967236e-16,-0.029986265839560544,-0.029986265839560544,1.3057803577720591e-11,-0.009327953338750472
20260401,10,0.0,43953954.73366113,43953954.73366113,2.0477803971025224,0.058692043015601936,0.05613103701622424,106583.68878857123,0.0170823950197585
20260402,10,6.617444900424222e-24,43918170.50455516,43918170.50455516,4.997270584805473e-15,-0.0008141299075999919,-0.0008141299075999919,2.746996061485694e-10,-0.010418030065309614
20260403,10,-2.938735877055719e-39,44997996.67066863,44997996.67066863,2.034068066226419e-30,0.024587230153438888,0.024587230153438888,1.084111683219522e-25,-0.008512152532686557
20260407,10,1.6543612251060553e-24,44552754.74123102,44552754.74123102,1.0191715421118213e-15,-0.00989470559536798,-0.00989470559536798,5.7354524335652756e-11,-3.88894865052114e-05
20260408,10,0.0,47193397.5439874,47193397.5439874,2.47201747744103e-16,0.05927002310168317,0.05927002310168317,1.3773785441278987e-11,0.03489150897571358
20260409,10,3.725290298461914e-09,47003440.449879035,47003440.449879035,1.9844222777454164,-0.001543309012247307,-0.0040250777437947916,117123.09836016063,-0.006382753251184425
20260410,10,-6.617444900424222e-24,46961868.58062281,46961868.58062281,5.208395536595399e-15,-0.0008844431143408826,-0.0008844431143408826,3.043051442276048e-10,0.015404808135002224
20260413,10,-5.877471754111438e-39,45648686.47566038,45648686.47566038,2.116220316016911e-30,-0.02796273114022263,-0.02796273114022263,1.2759959770960472e-25,0.002068147209394633
20260414,10,4.963083675318166e-24,45377648.565586925,45377648.565586925,1.0773637834433289e-15,-0.005937474459817738,-0.005937474459817738,6.150605499079013e-11,0.011865532843009508
20260415,10,0.0,45436707.16876539,45436707.16876539,2.7031837558242194e-16,0.0013014910433954974,0.0013014910433954974,1.5340685652825758e-11,-0.003411259779961817
20260416,10,0.0,45921393.723151505,45921393.723151505,1.9968144805822818,0.013164557226468032,0.01066729049237325,113467.57731936904,0.010962347679302376
20260417,10,0.0,47989032.422399774,47989032.422399774,5.567391630424931e-15,0.04502560858046989,0.04502560858046989,3.197378477635338e-10,-0.0016754818010366046
20260420,10,0.0,49301581.60165908,49301581.60165908,2.0494761017093735e-30,0.027351024036205596,0.027351024036205596,1.2300196985225691e-25,0.006084224584341991
20260421,10,3.308722450212111e-24,49920466.88054457,49920466.88054457,1.0772066738597574e-15,0.012553051216203981,0.012553051216203981,6.641820001644396e-11,0.0022186503212999753
20260422,10,0.0,52130874.877554424,52130874.877554424,2.7077144664020886e-16,0.04427859223150232,0.04427859223150232,1.690474866708315e-11,0.006633812898791724
20260423,10,9.313225746154785e-09,50559989.28855547,50559989.28855548,2.012942758430234,-0.027616060356462024,-0.03013349752308314,131236.2019452299,-0.002770986162049738
20260424,10,0.0,44585604.573392145,44585604.573392145,2.8091180703565163e-15,-0.11816427968499721,-0.11816427968499721,1.729660946086183e-10,-0.003543113317804214
20260427,10,-3.308722450212111e-24,45750390.49542132,45750390.49542132,2.3957556034109617e-15,0.02612470848324655,0.02612470848324655,1.3358705851446922e-10,0.0003308823591079424
20260428,10,3.308722450212111e-24,43878229.963106535,43878229.963106535,1.122620231090629e-15,-0.040921192410415586,-0.040921192410415586,6.423250869241672e-11,-0.002670036004802201
20260429,10,0.0,52511916.216350555,52511916.216350555,3.0229809076388503e-16,0.19676468855975626,0.19676468855975626,1.6588675767816156e-11,0.010957590906644388
20260430,10,-3.725290298461914e-09,46083478.95054887,46083478.95054887,1.754523551609881,-0.1202243865075634,-0.12241863807285847,115224.35435436701,-0.000631950278512261
20260506,10,0.0,38285118.886879236,38285118.886879236,1.7769700460039112e-15,-0.1692224684694026,-0.1692224684694026,1.0427598528034254e-10,0.014516714129485075
20260507,10,1.862645149230957e-09,40293742.241665296,40293742.241665296,0.3600822815897826,0.05291518677014784,0.05246485875415274,17240.86163046968,0.0048013435543941
20260508,10,0.0,40818332.33404065,40818332.33404065,9.877904699792152e-16,0.013019145484901351,0.013019145484901351,4.8845318317188025e-11,-0.005835637753443534
20260511,10,3.308722450212111e-24,40440012.85251943,40440012.85251943,1.3215257402728879e-15,-0.009268371829236122,-0.009268371829236122,6.746182698155054e-11,0.016405139649273703
20260512,10,3.725290298461914e-09,40741198.23993519,40741198.23993519,1.6565188825219737,0.009519391955116863,0.007447707509741663,83778.94559733584,-0.0007653927837600882
20260513,10,0.0,42375296.9360129,42375296.9360129,2.4066415525438994e-15,0.040109244859566795,0.040109244859566795,1.2075956036177045e-10,0.010164657910955333
20260514,10,4.656612873077393e-10,42237168.893901,42237168.893901,0.36347011842901894,-0.002805071039022944,-0.003259635969524388,19262.323906700167,-0.016754476789772044
20260515,10,1.6543612251060553e-24,41106571.44500081,41106571.44500081,1.1053068056363352e-15,-0.026767832184496743,-0.026767832184496743,5.815253340960105e-11,-0.011192046648137222
20260518,10,3.308722450212111e-24,41418729.063759744,41418729.063759744,1.404591215451724e-15,0.007593861705946114,0.007593861705946114,7.220851569408057e-11,-0.005364441345053539
20260519,10,3.725290298461914e-09,42932790.28655681,42932790.28655681,1.633796736804432,0.03859825745962353,0.03655498990484052,84629.54525632513,0.004005256041260452
20260520,10,1.6543612251060553e-23,43146694.30640993,43146694.30640993,2.0256745085221086e-15,0.0049822995064008335,0.0049822995064008335,1.069006287441458e-10,-0.0004498768896807892
20260521,10,4.656612873077393e-10,42379569.25481367,42379569.25481367,0.3449988502201916,-0.01734799862634906,-0.01777946292127175,18616.258037160474,-0.013936627703218019
20260522,10,1.6543612251060553e-24,45922370.38965935,45922370.38965935,1.1830960937598013e-15,0.08359691231272426,0.08359691231272426,6.247228404911198e-11,0.012961893146399506
20260525,10,0.0,48471406.9210672,48471406.9210672,1.3202103765943912e-15,0.055507512129248315,0.055507512129248315,7.582189833196509e-11,0.015789533647179166
20260526,10,0.0,48171228.37341158,48171228.37341158,1.6628929288052354,-0.004113243427854019,-0.00619289941685508,100803.85169870412,0.005334020210592705
20260527,10,0.0,48313658.57087926,48313658.57087926,1.8828408974255006e-15,0.0029567482972117087,0.0029567482972117087,1.1343016365768257e-10,-0.00801922160402091
20260528,10,4.656612873077393e-10,49075461.83609035,49075461.83609035,0.31381315414431815,0.016160328071614716,0.015767865397597225,18961.307634291254,0.0012309879805745272
20260529,10,4.963083675318166e-24,48061476.55200949,48061476.55200949,1.1430170069477076e-15,-0.020661757345606158,-0.020661757345606158,6.991973860372853e-11,-0.004495531360024674
20260601,10,3.308722450212111e-24,47656562.16694476,47656562.16694476,1.2929781627040579e-15,-0.008424926034608204,-0.008424926034608204,7.771690801533442e-11,-0.009784242267255161
20260602,10,-1.862645149230957e-09,49863729.59783521,49863729.59783521,1.689039598836729,0.04842638527756615,0.04631402960118214,100667.60961029766,0.014512756098171264
20260603,10,0.0,51476240.96774121,51476240.96774121,1.7459671989462088e-15,0.0323383626317435,0.0323383626317435,1.0981177383020997e-10,0.004934318523100112
20260604,10,4.656612873077393e-10,51523355.661513545,51523355.661513545,0.3109640819333973,0.0013041702263252297,0.0009152706741322181,20019.087060925438,-0.006897148545385257
20260605,10,3.308722450212111e-24,50701487.364608176,50701487.364608176,1.151263850715711e-15,-0.015951373631498122,-0.015951373631498122,7.395036558997764e-11,-0.017906230158246328
20260608,10,3.308722450212111e-24,48627067.444885805,48627067.444885805,1.2638637348808456e-15,-0.04091437998267489,-0.04091437998267489,8.0139783872746e-11,-0.021441938447014586
20260609,10,5.587935447692871e-09,50821455.242111154,50821455.24211116,1.6980789160886758,0.04725053965045989,0.04512687917511138,103267.38116481072,0.018706324319753387
20260610,10,-3.308722450212111e-24,49400270.9838595,49400270.9838595,1.7035916825412468e-15,-0.02796425744759179,-0.02796425744759179,1.0548253409958187e-10,-0.011082777817184142
20260611,10,4.656612873077393e-10,48929131.96319302,48929131.96319302,0.3122857995408313,-0.009146622297105389,-0.009537174822794259,19293.400602461596,-0.00551342237528385
20260612,10,4.963083675318166e-24,48494484.77438148,48494484.77438148,1.0353608744606788e-15,-0.008883198441748452,-0.008883198441748452,6.312286685979288e-11,0.011627193407640402
20260615,10,6.617444900424222e-24,52564866.693654805,52564866.693654805,1.4707594137696568e-15,0.08393494514294986,0.08393494514294986,8.919924962209962e-11,0.023944802867113424
20260616,10,0.0,54956588.12503035,54956588.12503035,1.6941202500612502,0.04761909008907805,0.04550038042166782,111369.69122997845,-0.0015291985878318481
20260617,10,6.617444900424222e-24,57345239.578307286,57345239.578307286,1.872304233936411e-15,0.043464333117670506,0.043464333117670506,1.2868365761529993e-10,0.009654311684853756
20260618,10,4.656612873077393e-10,56844233.23413678,56844233.23413678,0.3109329940788774,-0.008347807755947567,-0.008736668428882544,22299.308452043068,0.002070918762576923
20260622,10,3.308722450212111e-24,58144048.71225005,58144048.71225005,1.0418204265923384e-15,0.022866268118340694,0.022866268118340694,7.383093897246083e-11,0.023890973257115533
20260623,10,3.308722450212111e-24,56305314.52133087,56305314.52133087,1.4989016953145745e-15,-0.031623772882052203,-0.031623772882052203,1.0899476386598899e-10,-0.027723651372339675
20260624,10,3.725290298461914e-09,57261092.38059318,57261092.38059318,1.6791041961043511,0.019074843988582835,0.016974913778347256,118237.23096015745,0.004804197109151254
20260625,10,0.0,59901237.86244332,59901237.86244332,2.049339211703707e-15,0.04610714487076284,0.04610714487076284,1.4489405427858079e-10,0.01559453627101659
20260626,10,1.862645149230957e-09,57719110.12223112,57719110.12223112,0.3136082217858676,-0.036036552324417936,-0.036428758704840525,23493.647684858857,-0.030255011858519643
20260629,10,-1.6543612251060553e-24,57799273.39075544,57799273.39075544,1.0476887458537192e-15,0.001388851428141491,0.001388851428141491,7.469560284649906e-11,0.012057896720166994
20260630,10,1.6543612251060553e-24,58048528.02725092,58048528.02725092,1.452967223125771e-15,0.0043124181650240345,0.0043124181650240345,1.0502807623468386e-10,0.010658137201712714
20260701,10,1.1175870895385742e-08,60964194.451511614,60964194.45151162,1.711873555295975,0.0523689978203663,0.05022808542004609,124276.81347387203,-0.004107998003306745
20260702,10,6.617444900424222e-24,60904102.704595484,60904102.704595484,2.206956292184276e-15,-0.0009856891812772828,-0.0009856891812772828,1.626750427520698e-10,-0.029579002105938224
20260703,10,-1.3969838619232178e-09,62068012.80387055,62068012.80387055,0.30937650645947057,0.019497450943776196,0.019110536853656823,23564.655482486916,0.006208679154940722
20260706,10,-1.6543612251060553e-24,60242363.86404113,60242363.86404113,9.699948260480549e-16,-0.029413684398086226,-0.029413684398086226,7.599355281091563e-11,-3.6285356719178985e-05
20260707,10,0.0,71922914.7079863,71922914.7079863,0.4262347106800104,0.1944256978351513,0.19389263791684197,32112.78956011691,-0.010271710149405311
20260708,10,-3.725290298461914e-09,70410386.12256643,70410386.12256643,1.3818550523441429,-0.019301673732837754,-0.021029856639721456,124295.95181159044,-0.0076641462704545305
20260709,10,0.0,74567278.0630491,74567278.0630491,1.8921009257702765e-15,0.05903805062574974,0.05903805062574974,1.684763292718051e-10,0.025397506374573497
20260710,10,2.3283064365386963e-09,71947158.45204554,71947158.45204554,0.2654159553178311,-0.03480572338113441,-0.035137659293237866,24751.557456921615,-0.01958976173081617
20260713,10,0.0,65780519.781016365,65780519.781016365,8.218448092829153e-16,-0.08571066326600496,-0.08571066326600496,7.278398717090244e-11,-0.01786394276908443
20260714,10,9.313225746154785e-10,66071901.79472461,66071901.79472461,0.3650898548886643,0.004886200089158521,0.004429609475240737,30034.76791064555,0.021535836373731465
20260715,10,0.0,65053788.041849986,65053788.041849986,1.3289094462277586,-0.013747211075877286,-0.015409178867557882,109809.37271791187,-0.0020263100067507978
20260716,10,6.617444900424222e-24,64688366.50656931,64688366.50656931,1.8878371545621203e-15,-0.0056172214759514505,-0.0056172214759514505,1.5359049288445895e-10,-0.018456738835110675
20260717,10,0.0,47708794.01263387,47708794.01263387,2.001726079894597,-0.25997921950341385,-0.26248262880793427,161941.45860677838,-0.03604160143217072
20230713,20,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0
20230714,20,0.0,1013147.5243116101,1013147.5243116101,0.9992505620784411,0.013896962233169052,0.013147524311610148,749.4379215588309,0.00017437820817223226
20230717,20,0.0,1006991.1980153196,1006991.1980153196,0.0,-0.006076436203576008,-0.006076436203576008,0.0,-0.00818849936935484
20230718,20,0.0,1001999.3328440802,1001999.3328440802,0.0,-0.004957208346088815,-0.004957208346088815,0.0,-0.0031639634400812966
20230719,20,0.0,1006945.3572600114,1006945.3572600114,0.0,0.004936155398319819,0.004936155398319819,0.0,-0.0010565665716188999
20230720,20,0.0,990011.7249550271,990011.7249550271,0.0,-0.01681683338911477,-0.01681683338911477,0.0,-0.007055996724685154
20230721,20,-2.1827872842550278e-10,980631.5703105372,980631.570310537,1.9970500332223955,-0.006977230145473801,-0.009474791467662835,2472.6149927613806,-0.0004667213746620824
20230724,20,-2.1827872842550278e-10,994101.9955130275,994101.9955130273,0.0,0.013736479234728982,0.013736479234728982,0.0,-0.004366664835121714
20230725,20,-2.1827872842550278e-10,1002285.7148107318,1002285.7148107316,0.0,0.008232273282462232,0.008232273282462232,0.0,0.028879873205787554
